Num_Acc,an,mois,jour,lum,agg,int,atm,col,senc,catv,occutc,obs,obsm,manv,catu,secu,catr,circ,nbv,prof,lartpc,larrout,surf,infra,situ,nb_veh,grav_simpl,Homme,Femme,Arrière,Autre_x,Avant,Conducteur,Autre_y,Inconnu,Loisirs,Professionnel,Travail,Adulte,Enfant,Jeune,Senior,choc_avant,choc_arriere,choc_lateral,choc_multiple,grav_order_max,heure,minute
201600015877,16,10,28,1,2,1,1.0,6.0,1.0,7.0,0.0,0.0,1.0,0.0,1,-1,4.0,0.0,1.0,1.0,0.0,40.0,1,0.0,1.0,1,1,0,2,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,3,17,30
201500035165,15,12,6,5,1,1,2.0,3.0,0.0,7.0,0.0,0.0,2.0,1.0,1,1,4.0,2.0,1.0,1.0,0.0,60.0,1,0.0,1.0,2,1,4,4,0,0,4,4,0,8,0,0,0,0,0,8,0,1,0,0,0,3,1,15
200600079745,6,12,27,1,1,1,2.0,6.0,0.0,7.0,0.0,13.0,0.0,9.0,1,1,1.0,3.0,4.0,0.0,15.0,100.0,1,0.0,1.0,1,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,2,11,15
200700066615,7,10,9,1,1,1,1.0,6.0,0.0,33.0,0.0,0.0,2.0,1.0,1,2,1.0,1.0,3.0,1.0,10.0,155.0,1,0.0,1.0,1,3,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,3,18,20
200800066066,8,11,12,3,2,1,1.0,3.0,0.0,7.0,0.0,0.0,9.0,0.0,1,1,3.0,0.0,0.0,0.0,0.0,0.0,1,5.0,1.0,2,1,0,4,0,0,0,4,0,2,0,0,2,0,0,2,2,1,0,0,0,3,17,55
200500010279,5,2,18,1,2,3,1.0,6.0,0.0,7.0,0.0,0.0,2.0,1.0,1,1,4.0,1.0,3.0,1.0,0.0,115.0,1,0.0,1.0,2,1,6,0,0,0,2,4,0,2,2,2,0,4,0,2,0,1,0,0,0,2,13,5
200700009195,7,2,15,1,2,1,1.0,6.0,0.0,7.0,0.0,0.0,1.0,1.0,1,1,2.0,3.0,0.0,1.0,235.0,180.0,1,0.0,1.0,1,1,2,0,0,1,0,1,0,0,0,0,2,1,0,1,0,1,0,0,0,2,7,35
200600067838,6,11,11,5,2,1,1.0,3.0,0.0,7.0,0.0,0.0,2.0,15.0,1,1,4.0,2.0,3.0,1.0,0.0,118.0,1,5.0,1.0,2,1,4,0,0,0,0,4,0,0,4,0,0,0,0,2,2,1,0,0,0,3,18,20
200900002430,9,1,10,5,2,1,1.0,7.0,0.0,7.0,0.0,0.0,1.0,0.0,3,-1,4.0,2.0,2.0,1.0,0.0,61.0,-1,0.0,1.0,1,2,1,1,0,1,0,1,0,2,0,0,0,0,0,2,0,1,0,0,0,2,1,19
201300048535,13,12,25,5,2,2,3.0,3.0,0.0,7.0,0.0,0.0,2.0,1.0,1,1,4.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,2,1,4,2,2,0,0,4,0,0,4,2,0,4,0,2,0,1,0,0,0,2,21,2
200700048911,7,8,5,1,2,1,1.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,1,-1,4.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,1,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,18,0
201600052076,16,7,18,1,2,5,1.0,2.0,1.0,7.0,0.0,0.0,2.0,2.0,1,1,4.0,2.0,3.0,1.0,0.0,0.0,1,0.0,1.0,2,1,4,0,0,0,0,4,2,0,0,2,0,4,0,0,0,1,1,0,0,2,11,0
200800066510,8,11,29,1,2,2,1.0,6.0,0.0,7.0,0.0,0.0,1.0,16.0,1,1,2.0,2.0,4.0,1.0,0.0,100.0,1,0.0,1.0,1,1,2,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,2,16,25
201000058786,10,4,4,1,2,1,1.0,6.0,0.0,7.0,0.0,0.0,2.0,1.0,1,1,4.0,1.0,4.0,1.0,0.0,105.0,1,0.0,1.0,2,1,6,0,0,2,0,4,0,2,4,0,0,4,0,2,0,1,0,0,0,2,15,45
201300039381,13,3,13,1,2,1,1.0,6.0,0.0,7.0,0.0,0.0,1.0,1.0,1,-1,3.0,3.0,4.0,1.0,0.0,0.0,1,0.0,1.0,1,1,2,2,0,2,1,1,0,1,2,1,0,1,0,3,0,1,0,0,0,3,14,15
200900016569,9,3,7,1,1,1,1.0,6.0,0.0,33.0,0.0,15.0,0.0,1.0,2,2,3.0,2.0,2.0,2.0,0.0,58.0,1,0.0,1.0,1,3,2,0,0,0,1,1,0,1,1,0,0,0,0,2,0,1,0,0,0,3,18,15
200900000661,9,2,4,1,2,1,1.0,6.0,0.0,31.0,0.0,0.0,2.0,17.0,1,2,4.0,2.0,1.0,1.0,0.0,120.0,1,0.0,1.0,2,1,2,4,0,2,0,4,0,0,0,4,2,6,0,0,0,0,0,0,0,2,8,30
201500000441,15,2,13,1,1,1,1.0,1.0,0.0,10.0,0.0,0.0,2.0,19.0,1,1,3.0,2.0,2.0,1.0,0.0,72.0,1,5.0,1.0,2,2,0,4,0,0,0,4,0,0,2,0,2,2,0,0,2,1,0,1,0,4,12,15
201600007637,16,10,3,1,1,1,1.0,4.0,2.0,7.0,0.0,0.0,2.0,2.0,1,-1,2.0,2.0,0.0,1.0,0.0,60.0,1,0.0,1.0,3,3,12,3,3,0,3,9,0,6,3,0,6,3,0,3,9,1,1,0,1,3,10,45
200600032718,6,6,1,1,2,3,1.0,3.0,0.0,7.0,0.0,0.0,2.0,1.0,1,1,4.0,2.0,1.0,1.0,0.0,50.0,1,0.0,1.0,2,2,2,2,0,0,0,4,0,0,4,0,0,2,0,0,2,1,0,0,0,2,10,55
200600022924,6,4,24,1,1,1,1.0,2.0,0.0,7.0,0.0,0.0,2.0,0.0,1,1,1.0,0.0,6.0,1.0,15.0,35.0,1,0.0,1.0,2,2,2,2,0,0,0,4,2,2,0,0,0,2,0,2,0,1,0,0,0,2,15,20
200700055162,7,9,29,5,2,1,1.0,2.0,0.0,32.0,0.0,0.0,0.0,0.0,1,-1,2.0,0.0,6.0,1.0,0.0,120.0,1,0.0,1.0,2,3,2,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,3,23,0
201100009679,11,6,4,1,1,1,1.0,1.0,0.0,33.0,0.0,0.0,2.0,1.0,1,2,3.0,2.0,2.0,2.0,0.0,0.0,1,0.0,1.0,2,3,6,0,0,0,2,4,0,2,4,0,0,2,2,2,0,1,0,1,0,3,18,30
200900035088,9,4,24,2,2,9,1.0,3.0,0.0,7.0,0.0,0.0,2.0,9.0,1,1,4.0,1.0,1.0,2.0,0.0,0.0,1,0.0,1.0,2,1,2,4,0,0,2,4,0,6,0,0,0,0,0,0,6,0,0,1,0,2,19,5
201300051074,13,12,13,1,2,1,1.0,6.0,0.0,31.0,0.0,1.0,2.0,1.0,1,2,4.0,2.0,2.0,1.0,0.0,120.0,1,0.0,1.0,2,2,4,0,0,0,0,4,0,0,0,0,4,2,0,0,2,1,0,0,0,2,13,40
201600046461,16,11,18,3,1,1,1.0,4.0,2.0,7.0,0.0,0.0,2.0,1.0,1,1,1.0,1.0,4.0,1.0,0.0,180.0,1,2.0,1.0,3,1,6,3,0,0,0,9,0,6,3,0,0,3,0,6,0,1,1,0,0,2,20,20
201700047861,17,9,12,1,1,1,2.0,3.0,1.0,7.0,0.0,0.0,2.0,11.0,1,1,1.0,1.0,4.0,2.0,15.0,140.0,1,0.0,1.0,2,1,4,0,0,0,0,4,0,2,0,2,0,4,0,0,0,1,0,1,0,2,18,30
201500000279,15,7,5,3,1,1,1.0,3.0,0.0,7.0,0.0,0.0,0.0,1.0,1,1,3.0,2.0,2.0,1.0,0.0,70.0,1,0.0,1.0,2,1,4,4,0,0,4,4,2,6,0,0,0,0,0,8,0,1,0,0,0,3,23,45
201500007234,15,2,26,5,2,1,1.0,1.0,0.0,7.0,0.0,0.0,2.0,13.0,1,1,3.0,2.0,2.0,0.0,0.0,60.0,1,0.0,1.0,2,1,4,2,0,0,2,4,0,2,4,0,0,2,0,0,4,1,0,0,0,3,19,15
201500025177,15,12,29,1,1,9,1.0,7.0,0.0,7.0,0.0,16.0,0.0,1.0,1,1,2.0,1.0,1.0,2.0,0.0,0.0,1,3.0,1.0,1,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,2,17,0
200500032147,5,5,29,1,2,1,1.0,3.0,0.0,7.0,0.0,0.0,2.0,15.0,1,1,4.0,2.0,2.0,1.0,0.0,50.0,1,0.0,1.0,2,1,2,2,0,0,0,4,2,2,0,0,0,2,2,0,0,1,0,1,0,2,18,30
201300011837,13,6,22,1,1,1,1.0,5.0,0.0,7.0,0.0,13.0,0.0,1.0,1,1,1.0,3.0,3.0,1.0,15.0,270.0,1,0.0,1.0,4,4,24,8,4,0,12,16,0,16,12,0,4,8,4,8,12,1,1,0,1,4,8,45
201200019503,12,12,5,4,2,1,2.0,1.0,0.0,30.0,0.0,0.0,2.0,1.0,1,2,4.0,2.0,0.0,0.0,0.0,54.0,1,0.0,1.0,2,2,2,2,0,0,0,4,0,2,2,0,0,2,2,0,0,1,0,0,0,2,17,0
200600072876,6,11,24,3,1,1,1.0,1.0,0.0,14.0,0.0,0.0,2.0,1.0,1,1,3.0,0.0,2.0,1.0,0.0,77.0,1,0.0,1.0,2,1,4,0,0,0,0,4,0,0,2,2,0,2,0,2,0,1,0,0,0,4,4,0
200500022339,5,4,4,1,2,1,1.0,3.0,0.0,5.0,0.0,0.0,2.0,17.0,1,2,4.0,1.0,3.0,1.0,0.0,95.0,1,0.0,1.0,2,2,2,2,0,0,0,4,0,0,0,0,4,4,0,0,0,0,0,1,0,2,12,19
201000008208,10,8,29,1,1,1,1.0,3.0,0.0,7.0,0.0,0.0,2.0,1.0,1,1,3.0,2.0,2.0,2.0,0.0,75.0,1,0.0,1.0,2,2,4,0,0,0,0,4,0,0,4,0,0,2,0,0,2,1,0,1,0,2,14,15
200700002457,7,1,2,1,2,3,1.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1,2,4.0,2.0,2.0,1.0,0.0,70.0,1,0.0,1.0,2,2,4,0,0,0,0,4,2,0,0,0,2,2,0,2,0,1,1,0,0,2,13,30
201000027463,10,8,18,1,2,1,1.0,6.0,0.0,7.0,0.0,6.0,0.0,13.0,1,1,4.0,0.0,0.0,2.0,0.0,0.0,1,0.0,3.0,1,3,1,1,0,0,1,1,0,0,2,0,0,0,0,0,2,1,0,0,0,3,12,3
200700055463,7,9,10,1,2,1,1.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,1,2,2.0,3.0,4.0,1.0,30.0,170.0,1,0.0,1.0,2,2,2,2,0,0,0,4,0,2,2,0,0,2,2,0,0,1,1,0,0,2,18,28
200700036672,7,6,15,1,2,1,1.0,1.0,0.0,7.0,0.0,0.0,0.0,15.0,1,-1,4.0,0.0,2.0,1.0,0.0,70.0,1,0.0,1.0,2,1,4,0,0,0,0,4,0,4,0,0,0,0,0,4,0,1,0,0,0,3,19,44
201400002174,14,10,17,1,1,1,1.0,6.0,0.0,30.0,0.0,3.0,0.0,1.0,1,2,3.0,2.0,0.0,2.0,0.0,47.0,1,0.0,3.0,1,2,2,0,0,0,1,1,0,1,1,0,0,0,0,2,0,1,0,0,0,3,17,30
201500000053,15,10,5,1,1,1,2.0,6.0,0.0,7.0,0.0,13.0,0.0,14.0,1,1,3.0,2.0,2.0,0.0,0.0,50.0,1,0.0,3.0,1,3,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,3,14,45
201100014508,11,8,31,3,1,2,2.0,3.0,0.0,7.0,0.0,0.0,0.0,9.0,1,1,3.0,2.0,2.0,1.0,0.0,0.0,1,0.0,1.0,2,1,4,0,0,0,0,4,0,0,2,0,2,2,0,0,2,1,0,0,0,3,20,15
200700073369,7,11,15,1,1,1,1.0,6.0,0.0,7.0,0.0,13.0,0.0,21.0,1,1,3.0,2.0,2.0,1.0,0.0,54.0,1,0.0,3.0,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,3,15,0
201300054137,13,6,2,1,2,4,1.0,2.0,0.0,10.0,0.0,0.0,2.0,2.0,1,1,4.0,2.0,2.0,1.0,0.0,0.0,1,0.0,1.0,2,1,4,0,0,0,0,4,0,0,2,2,0,2,2,0,0,1,1,0,0,2,15,0
201400058106,14,10,31,1,2,1,1.0,2.0,0.0,33.0,0.0,0.0,2.0,2.0,1,2,4.0,1.0,4.0,1.0,15.0,140.0,1,0.0,1.0,2,2,2,2,0,0,0,4,0,0,4,0,0,4,0,0,0,1,1,0,0,2,14,13
201200000468,12,5,15,1,1,1,3.0,1.0,0.0,7.0,0.0,0.0,2.0,1.0,1,1,3.0,0.0,2.0,0.0,0.0,35.0,1,0.0,1.0,2,2,0,4,0,0,0,4,0,0,4,0,0,2,0,0,2,1,0,0,0,2,19,5
200600018243,6,4,20,1,1,1,1.0,2.0,0.0,7.0,0.0,0.0,0.0,19.0,1,1,2.0,2.0,2.0,0.0,0.0,101.0,1,0.0,1.0,2,4,4,2,0,0,2,4,2,2,0,0,2,2,0,4,0,1,1,0,0,4,12,45
201100004043,11,9,2,1,1,1,1.0,3.0,0.0,33.0,0.0,0.0,2.0,17.0,1,2,3.0,3.0,2.0,1.0,15.0,187.0,1,0.0,1.0,2,3,4,0,0,0,0,4,0,0,4,0,0,2,0,2,0,1,1,0,0,3,9,15
201700016600,17,5,29,1,2,1,1.0,6.0,1.0,7.0,0.0,6.0,0.0,0.0,1,1,3.0,2.0,2.0,1.0,0.0,70.0,1,0.0,3.0,1,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,3,17,0
201000056396,10,12,11,1,1,1,1.0,7.0,0.0,7.0,0.0,4.0,0.0,1.0,1,1,1.0,3.0,6.0,1.0,20.0,210.0,1,0.0,1.0,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,2,15,20
200800021110,8,4,15,1,2,1,1.0,3.0,0.0,7.0,0.0,0.0,2.0,0.0,1,1,3.0,2.0,4.0,1.0,0.0,0.0,1,0.0,1.0,2,1,4,0,0,0,0,4,0,4,0,0,0,2,0,2,0,1,0,1,0,2,7,0
200700009281,7,2,15,5,2,2,1.0,3.0,0.0,7.0,0.0,0.0,9.0,15.0,1,1,4.0,2.0,2.0,1.0,0.0,90.0,1,0.0,1.0,2,1,6,0,0,0,2,4,0,2,4,0,0,4,0,2,0,1,0,0,0,3,19,55
200700042367,7,7,5,1,2,1,1.0,6.0,0.0,1.0,0.0,0.0,2.0,0.0,1,0,4.0,2.0,2.0,0.0,0.0,0.0,-1,0.0,1.0,2,3,2,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,1,0,0,3,8,56
200700051218,7,8,31,5,2,3,1.0,3.0,0.0,7.0,0.0,0.0,2.0,1.0,1,1,4.0,1.0,3.0,1.0,0.0,87.0,1,0.0,1.0,2,1,2,4,0,0,2,4,0,6,0,0,0,0,0,4,2,1,0,1,0,3,21,20
201600002294,16,7,8,3,1,1,1.0,6.0,0.0,7.0,0.0,2.0,0.0,1.0,1,1,4.0,2.0,0.0,0.0,0.0,70.0,1,0.0,3.0,1,2,1,1,1,0,0,1,0,1,1,0,0,0,0,2,0,0,1,0,0,4,1,15
201400017977,14,3,20,2,1,2,1.0,3.0,0.0,7.0,0.0,0.0,2.0,15.0,1,1,3.0,2.0,2.0,1.0,0.0,62.0,1,0.0,1.0,2,1,4,0,0,0,0,4,0,0,2,0,2,4,0,0,0,1,0,1,0,3,19,30
200600021178,6,4,9,5,2,2,1.0,3.0,0.0,7.0,0.0,0.0,2.0,1.0,1,1,4.0,1.0,1.0,1.0,0.0,30.0,1,0.0,1.0,2,1,6,0,0,2,0,4,0,0,6,0,0,4,0,2,0,1,0,0,0,3,3,40
200800074464,8,12,7,3,1,1,1.0,1.0,0.0,7.0,0.0,0.0,6.0,21.0,1,1,1.0,3.0,3.0,1.0,20.0,105.0,1,0.0,1.0,2,2,4,4,2,0,2,4,0,4,4,0,0,0,0,8,0,1,0,0,0,2,1,50
201600038445,16,1,8,1,2,1,1.0,2.0,0.0,32.0,0.0,0.0,2.0,1.0,1,2,4.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,2,2,4,0,0,0,0,4,0,4,0,0,0,4,0,0,0,1,1,0,0,2,10,0
200900066216,9,10,24,1,2,1,2.0,6.0,0.0,7.0,0.0,0.0,1.0,1.0,1,1,3.0,2.0,2.0,1.0,0.0,0.0,1,0.0,1.0,1,1,2,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,2,13,28
200800039263,8,7,25,1,2,3,1.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,1,-1,4.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,2,2,0,2,0,0,0,2,0,2,0,0,0,0,0,2,0,1,0,0,0,2,13,30
200900008180,9,4,12,3,1,1,1.0,7.0,0.0,33.0,0.0,14.0,0.0,2.0,1,1,3.0,2.0,0.0,0.0,0.0,97.0,1,0.0,1.0,1,3,2,0,0,0,1,1,0,1,1,0,0,0,0,2,0,1,0,0,0,3,22,45
200600009111,6,2,9,2,1,4,2.0,3.0,0.0,7.0,0.0,0.0,2.0,15.0,1,1,3.0,2.0,2.0,1.0,0.0,70.0,1,0.0,1.0,2,2,4,0,0,0,0,4,2,0,0,0,2,2,0,2,0,1,0,1,0,2,7,35
201000001787,10,6,19,1,1,2,1.0,3.0,0.0,7.0,0.0,0.0,2.0,15.0,1,1,4.0,2.0,0.0,1.0,60.0,0.0,-1,0.0,1.0,2,2,2,2,0,0,0,4,0,0,4,0,0,0,0,2,2,1,0,0,0,3,14,30
200600049555,6,8,13,5,2,1,2.0,7.0,0.0,10.0,0.0,2.0,0.0,1.0,1,1,4.0,1.0,1.0,1.0,0.0,0.0,1,0.0,4.0,1,1,2,1,1,0,1,1,0,3,0,0,0,0,1,2,0,1,0,0,0,3,23,50
200800034837,8,6,25,1,1,1,1.0,7.0,0.0,33.0,0.0,0.0,0.0,21.0,1,2,1.0,3.0,8.0,1.0,15.0,280.0,1,0.0,1.0,1,2,2,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,2,21,30
201400018962,14,3,9,1,1,1,1.0,2.0,0.0,7.0,0.0,0.0,0.0,15.0,1,1,3.0,2.0,2.0,1.0,0.0,69.0,1,0.0,1.0,2,1,4,4,2,0,2,4,0,4,4,0,0,6,2,0,0,1,1,0,0,3,14,15
201400042954,14,1,17,5,2,1,8.0,3.0,0.0,2.0,0.0,0.0,2.0,1.0,1,2,2.0,3.0,4.0,1.0,30.0,60.0,1,0.0,1.0,2,1,4,0,2,0,0,2,0,0,4,0,0,2,0,2,0,0,0,1,0,3,19,0
200500008611,5,2,15,1,2,1,8.0,6.0,0.0,7.0,0.0,0.0,1.0,2.0,1,-1,4.0,2.0,2.0,2.0,0.0,50.0,1,0.0,1.0,1,1,2,1,0,1,1,1,0,2,1,0,0,2,1,0,0,0,0,0,0,2,18,0
201200058632,12,11,14,5,2,1,1.0,3.0,0.0,1.0,0.0,0.0,2.0,19.0,1,-1,4.0,2.0,2.0,1.0,0.0,70.0,1,0.0,1.0,2,3,2,2,0,0,0,4,0,0,0,2,2,2,0,2,0,1,0,1,0,3,18,30
201000001845,10,1,25,1,2,1,1.0,6.0,0.0,7.0,0.0,0.0,1.0,15.0,1,1,9.0,1.0,0.0,0.0,40.0,0.0,1,0.0,3.0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,3,16,0
201000045919,10,3,2,3,1,3,1.0,3.0,0.0,7.0,0.0,0.0,2.0,1.0,1,1,2.0,2.0,2.0,1.0,0.0,140.0,1,0.0,1.0,2,1,2,4,2,0,0,4,6,0,0,0,0,0,2,4,0,1,0,0,0,2,19,10
201600048125,16,5,13,1,1,1,1.0,6.0,2.0,14.0,0.0,2.0,0.0,13.0,1,1,2.0,1.0,2.0,1.0,37.0,67.0,1,0.0,3.0,1,3,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,3,12,25
200600079850,6,12,23,3,1,1,1.0,3.0,0.0,7.0,0.0,0.0,2.0,23.0,1,1,2.0,3.0,2.0,1.0,15.0,35.0,1,0.0,1.0,2,1,4,2,0,0,2,4,0,2,4,0,0,6,0,0,0,1,1,0,0,2,21,50
201000012158,10,6,28,1,1,1,1.0,3.0,0.0,7.0,0.0,0.0,2.0,15.0,1,-1,5.0,2.0,0.0,2.0,0.0,0.0,1,0.0,1.0,2,1,4,0,0,0,0,4,0,0,4,0,0,0,2,2,0,1,0,0,0,3,17,30
200500054922,5,9,28,1,1,1,1.0,1.0,0.0,7.0,0.0,0.0,2.0,15.0,1,1,3.0,2.0,0.0,1.0,0.0,56.0,1,0.0,1.0,2,2,4,0,0,0,0,4,0,0,2,2,0,4,0,0,0,1,0,0,0,3,15,30
201400003476,14,12,28,1,1,1,1.0,6.0,0.0,7.0,0.0,2.0,0.0,1.0,1,1,3.0,2.0,2.0,1.0,0.0,67.0,1,0.0,3.0,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,3,9,0
201200045638,12,11,3,3,2,2,1.0,1.0,0.0,7.0,0.0,0.0,2.0,15.0,1,1,2.0,0.0,1.0,1.0,0.0,0.0,1,0.0,1.0,2,1,4,0,0,0,0,4,0,0,4,0,0,4,0,0,0,1,0,0,0,2,19,50
201600037108,16,5,19,5,2,1,1.0,3.0,1.0,7.0,0.0,15.0,2.0,15.0,1,1,3.0,2.0,2.0,1.0,0.0,0.0,1,0.0,1.0,2,2,8,0,2,0,2,4,0,0,8,0,0,0,0,8,0,1,0,1,0,2,22,15
201200058027,12,4,2,1,2,1,1.0,3.0,0.0,33.0,0.0,0.0,2.0,17.0,1,2,4.0,2.0,1.0,1.0,0.0,0.0,1,0.0,0.0,2,2,4,0,0,0,0,4,2,2,0,0,0,2,0,2,0,1,0,0,0,2,8,10
201100064490,11,3,24,1,2,1,1.0,7.0,0.0,33.0,0.0,0.0,0.0,3.0,1,2,4.0,1.0,3.0,1.0,15.0,105.0,1,0.0,1.0,1,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,2,17,50
201600051817,16,1,16,1,2,2,1.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,1,0,4.0,1.0,1.0,1.0,0.0,50.0,1,0.0,1.0,2,2,0,4,0,0,0,4,0,0,4,0,0,0,0,0,4,0,1,0,0,2,15,15
201700004343,17,6,30,1,2,1,1.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,1,0,4.0,0.0,2.0,1.0,0.0,10.0,1,0.0,-1.0,2,3,4,0,0,0,0,4,0,4,0,0,0,4,0,0,0,0,1,1,0,3,18,50
201200047988,12,9,14,1,2,1,1.0,7.0,0.0,1.0,0.0,16.0,-1.0,1.0,1,-1,4.0,2.0,2.0,2.0,0.0,-1.0,1,0.0,1.0,1,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2,18,0
200600001679,6,1,6,1,2,1,1.0,3.0,0.0,7.0,0.0,0.0,2.0,15.0,1,1,4.0,2.0,2.0,1.0,0.0,107.0,1,0.0,1.0,2,1,4,0,0,0,0,4,0,0,2,0,2,0,0,2,2,1,1,0,0,3,12,15
201500006607,15,7,21,1,1,1,1.0,1.0,0.0,7.0,0.0,0.0,0.0,1.0,1,1,3.0,2.0,2.0,2.0,0.0,-1.0,1,0.0,1.0,2,3,4,4,2,0,2,4,0,4,2,0,2,2,2,4,0,1,0,0,0,3,17,45
201000011199,10,9,30,1,1,1,2.0,3.0,0.0,7.0,0.0,0.0,2.0,17.0,1,1,3.0,2.0,2.0,1.0,0.0,72.0,1,0.0,3.0,2,1,2,2,0,0,0,4,0,0,2,0,2,2,0,2,0,1,1,0,0,2,13,30
201100026795,11,9,3,5,2,1,3.0,6.0,0.0,7.0,0.0,0.0,1.0,1.0,1,-1,4.0,1.0,1.0,1.0,0.0,75.0,1,0.0,1.0,1,1,2,0,0,1,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,2,21,20
201700040388,17,2,13,5,2,2,1.0,6.0,0.0,7.0,0.0,0.0,1.0,1.0,1,-1,4.0,1.0,2.0,1.0,0.0,0.0,1,0.0,1.0,1,1,1,1,0,1,0,1,0,2,0,0,0,1,0,1,0,1,0,0,0,2,20,45
200900056983,9,8,25,1,1,1,1.0,6.0,0.0,7.0,0.0,3.0,0.0,14.0,1,1,1.0,1.0,2.0,1.0,40.0,70.0,1,0.0,1.0,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,2,16,40
201100008271,11,5,21,1,1,1,1.0,1.0,0.0,7.0,0.0,0.0,2.0,13.0,1,1,3.0,3.0,2.0,1.0,0.0,0.0,1,0.0,1.0,2,3,2,6,2,0,2,4,0,6,2,0,0,2,2,4,0,1,0,0,0,3,16,15
201700029759,17,11,13,5,2,1,1.0,7.0,0.0,1.0,0.0,0.0,1.0,1.0,3,-1,4.0,1.0,1.0,1.0,0.0,0.0,1,0.0,1.0,1,2,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,7,45
201200023283,12,11,29,1,1,1,1.0,7.0,0.0,7.0,0.0,13.0,0.0,1.0,1,1,3.0,2.0,2.0,1.0,0.0,70.0,1,0.0,3.0,1,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2,12,25
200700034726,7,6,28,1,2,1,1.0,6.0,0.0,7.0,0.0,0.0,1.0,19.0,1,1,4.0,2.0,2.0,1.0,0.0,0.0,1,0.0,1.0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,3,11,30
200700046065,7,7,31,5,2,1,1.0,6.0,0.0,30.0,0.0,1.0,0.0,14.0,1,-1,4.0,1.0,1.0,1.0,0.0,26.0,1,0.0,1.0,1,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,3,0,18
201400055169,14,6,4,1,2,1,2.0,6.0,0.0,34.0,0.0,14.0,2.0,2.0,1,2,4.0,2.0,5.0,1.0,0.0,150.0,1,0.0,1.0,2,2,4,0,0,0,0,4,0,0,0,0,4,4,0,0,0,1,1,0,0,2,9,40
200900002193,9,1,18,3,1,1,1.0,1.0,0.0,7.0,0.0,0.0,2.0,13.0,1,1,2.0,2.0,3.0,0.0,0.0,107.0,1,0.0,1.0,2,3,4,0,0,0,0,4,0,0,2,2,0,4,0,0,0,1,0,0,0,3,21,30
200600070519,6,11,13,1,2,3,1.0,6.0,0.0,7.0,0.0,0.0,1.0,0.0,1,1,3.0,1.0,1.0,1.0,0.0,32.0,1,0.0,1.0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,3,9,50
200900045263,9,10,30,1,2,1,1.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,1,-1,4.0,2.0,3.0,1.0,0.0,84.0,1,0.0,1.0,2,2,4,0,0,0,0,4,0,0,4,0,0,2,0,0,2,1,0,0,0,2,14,0
201000059512,10,11,20,1,1,1,1.0,2.0,0.0,7.0,0.0,0.0,2.0,1.0,1,1,1.0,1.0,4.0,1.0,0.0,140.0,1,0.0,1.0,2,1,6,0,0,0,2,4,0,0,6,0,0,2,0,2,2,1,1,0,0,2,15,50
