,lum,agg,int,col,moment,senc,catv,occutc,obs,obsm,manv,annee,nb_veh,choc_avant,choc_arriere,choc_lateral,choc_multiple,grav_order,secu,pieton,Conducteur,Autre,Arrière,Avant,pres_Homme,pres_Femme,age_grp_Enfant,age_grp_Adulte,age_grp_Jeune,age_grp_Senior,trajet_grp_Autre,trajet_grp_Inconnu,trajet_grp_Loisirs,trajet_grp_Professionnel,trajet_grp_Travail,catr,circ,nbv,prof,lartpc,larrout,infra,situ,mois,jour,jour_semaine,is_we,atm_enc,surf_enc
924849,1,2,1,3.0,1,2.0,2.0,0.0,0.0,2.0,17.0,2018,2.0,1.0,0.0,0.0,0.0,1,-1,0,2,0,0,0,2,0,0,1,1,0,0,0,0,0,2,4.0,2.0,2.0,1.0,0.0,130.0,0.0,1.0,6,1,4,0,2,2
799705,1,1,1,3.0,3,0.0,30.0,0.0,0.0,2.0,1.0,2016,2.0,1.0,0.0,1.0,0.0,1,1,0,2,0,0,0,1,1,0,1,1,0,0,2,0,0,0,4.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,6,23,3,0,2,0
895573,1,2,3,6.0,3,0.0,7.0,0.0,0.0,1.0,15.0,2018,1.0,1.0,0.0,0.0,0.0,2,-1,1,1,1,0,0,2,0,0,2,0,0,0,1,1,0,0,4.0,1.0,2.0,1.0,-1.0,-1.0,0.0,3.0,8,21,1,0,2,2
214688,1,2,1,7.0,1,0.0,2.0,0.0,0.0,0.0,1.0,2007,1.0,0.0,0.0,1.0,0.0,1,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,8,23,3,0,2,2
31385,1,2,1,6.0,1,0.0,7.0,0.0,0.0,1.0,20.0,2005,1.0,0.0,1.0,0.0,0.0,2,-1,1,1,1,0,0,0,2,0,1,0,1,0,2,0,0,0,4.0,1.0,2.0,1.0,0.0,62.0,0.0,1.0,5,27,4,0,2,2
739821,5,2,1,2.0,3,0.0,7.0,0.0,0.0,2.0,2.0,2015,2.0,1.0,1.0,0.0,0.0,1,1,0,2,0,0,0,1,1,0,0,2,0,0,0,0,0,2,3.0,2.0,3.0,1.0,0.0,110.0,0.0,1.0,9,30,2,0,2,2
455103,5,2,3,3.0,3,0.0,7.0,0.0,0.0,2.0,10.0,2010,2.0,1.0,0.0,0.0,0.0,1,1,0,2,0,0,0,1,1,0,1,1,0,0,0,1,1,0,4.0,2.0,2.0,1.0,0.0,80.0,0.0,1.0,1,12,1,0,2,2
258251,1,2,1,6.0,2,0.0,7.0,0.0,0.0,1.0,1.0,2008,1.0,1.0,0.0,0.0,0.0,1,-1,1,1,1,0,0,2,0,0,1,1,0,2,0,0,0,0,4.0,1.0,2.0,1.0,0.0,76.0,0.0,1.0,3,1,5,1,2,2
886917,1,2,1,1.0,2,0.0,7.0,0.0,0.0,2.0,0.0,2018,2.0,1.0,0.0,1.0,0.0,1,0,0,2,0,0,0,1,1,0,1,1,0,0,0,2,0,0,4.0,2.0,2.0,2.0,-1.0,-1.0,0.0,1.0,9,21,4,0,2,2
622739,5,2,1,6.0,3,0.0,7.0,0.0,9.0,0.0,0.0,2013,1.0,1.0,0.0,0.0,0.0,1,-1,0,1,0,1,0,2,0,0,0,2,0,0,0,2,0,0,4.0,3.0,6.0,0.0,50.0,180.0,0.0,1.0,4,7,6,1,2,2
155065,1,2,1,1.0,1,1.0,7.0,0.0,0.0,2.0,17.0,2006,2.0,1.0,0.0,0.0,0.0,1,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,4.0,2.0,2.0,1.0,0.0,70.0,0.0,1.0,11,3,4,0,2,2
501857,1,2,9,3.0,2,0.0,7.0,0.0,0.0,9.0,10.0,2011,2.0,1.0,0.0,1.0,0.0,2,1,0,2,0,0,0,2,0,0,1,1,0,0,0,2,0,0,3.0,0.0,2.0,1.0,0.0,30.0,0.0,1.0,4,2,5,1,2,2
14607,5,2,1,6.0,3,0.0,2.0,0.0,3.0,0.0,1.0,2005,1.0,1.0,0.0,0.0,0.0,3,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4.0,1.0,2.0,1.0,0.0,76.0,0.0,1.0,3,19,5,1,2,2
733033,2,2,1,6.0,1,0.0,1.0,0.0,0.0,2.0,1.0,2015,2.0,1.0,0.0,1.0,0.0,1,0,0,2,0,0,0,2,0,0,0,1,1,1,0,0,0,1,4.0,0.0,4.0,1.0,90.0,210.0,0.0,5.0,6,27,5,1,2,2
394127,3,2,1,6.0,4,0.0,7.0,0.0,8.0,0.0,1.0,2010,1.0,0.0,0.0,1.0,0.0,2,1,0,1,0,1,1,2,0,0,0,3,0,0,2,1,0,0,3.0,2.0,2.0,1.0,0.0,50.0,0.0,1.0,9,19,6,1,2,2
372717,1,1,1,3.0,2,0.0,33.0,0.0,0.0,2.0,17.0,2009,2.0,1.0,0.0,0.0,0.0,1,1,0,2,0,0,0,2,0,0,2,0,0,0,0,1,1,0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,10,2,4,0,2,2
657967,1,2,1,6.0,1,0.0,32.0,0.0,0.0,2.0,21.0,2014,2.0,1.0,0.0,1.0,0.0,1,1,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,2,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9,25,3,0,2,2
511928,5,2,1,2.0,3,0.0,7.0,0.0,0.0,2.0,10.0,2011,2.0,1.0,1.0,0.0,0.0,2,1,0,2,0,0,0,1,1,0,1,1,0,0,0,0,0,2,3.0,2.0,2.0,1.0,0.0,50.0,0.0,1.0,11,21,0,0,2,2
352581,3,1,1,3.0,3,0.0,10.0,0.0,0.0,2.0,1.0,2009,2.0,1.0,0.0,0.0,0.0,2,1,0,2,0,0,1,2,1,0,3,0,0,0,1,1,0,1,3.0,2.0,2.0,1.0,0.0,52.0,0.0,1.0,10,27,1,0,2,2
598661,1,1,3,3.0,2,0.0,38.0,7.0,0.0,0.0,15.0,2013,2.0,1.0,1.0,0.0,0.0,3,1,0,2,0,5,1,2,2,6,2,0,0,0,6,1,1,0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11,22,4,0,2,0
724445,5,2,2,4.0,3,0.0,7.0,0.0,0.0,2.0,23.0,2015,3.0,1.0,1.0,0.0,0.0,1,1,0,3,0,0,0,1,2,0,2,1,0,0,1,1,0,1,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,10,18,6,1,2,2
467925,1,2,1,1.0,1,0.0,7.0,0.0,0.0,2.0,1.0,2011,2.0,1.0,0.0,0.0,0.0,2,1,0,2,0,0,0,1,1,0,2,0,0,1,0,0,0,1,3.0,2.0,2.0,1.0,0.0,70.0,0.0,1.0,9,15,3,0,2,2
18749,1,2,1,3.0,1,0.0,18.0,0.0,0.0,2.0,9.0,2005,2.0,1.0,1.0,0.0,0.0,1,-1,0,2,1,0,0,2,1,1,1,0,1,0,1,1,1,0,4.0,2.0,2.0,1.0,0.0,35.0,0.0,1.0,4,5,1,0,2,2
845780,1,2,1,6.0,1,2.0,7.0,0.0,0.0,1.0,2.0,2017,1.0,1.0,0.0,0.0,0.0,2,-1,1,1,2,0,0,1,2,1,1,0,1,0,0,3,0,0,4.0,1.0,1.0,1.0,0.0,55.0,0.0,1.0,2,24,4,0,2,2
901675,1,2,1,4.0,3,1.0,7.0,0.0,0.0,2.0,1.0,2018,4.0,1.0,1.0,1.0,0.0,1,1,0,4,0,0,0,2,0,0,3,1,0,0,2,0,2,0,3.0,2.0,2.0,1.0,-1.0,-1.0,0.0,3.0,8,1,2,0,2,2
480253,1,2,1,1.0,2,0.0,30.0,0.0,0.0,0.0,0.0,2011,2.0,1.0,0.0,0.0,0.0,2,-1,0,2,0,0,0,2,0,0,1,1,0,0,2,0,0,0,4.0,2.0,4.0,1.0,0.0,120.0,0.0,1.0,4,27,2,0,2,2
178404,1,2,1,3.0,1,0.0,32.0,0.0,0.0,2.0,17.0,2007,2.0,1.0,0.0,0.0,0.0,2,1,0,2,0,0,0,1,1,0,2,0,0,0,1,0,0,1,4.0,2.0,2.0,1.0,0.0,118.0,0.0,1.0,3,1,3,0,2,2
435989,4,2,2,5.0,3,0.0,7.0,0.0,0.0,2.0,0.0,2010,3.0,1.0,0.0,1.0,0.0,1,1,0,3,0,1,2,2,2,0,2,4,0,4,0,1,0,1,4.0,1.0,2.0,1.0,0.0,64.0,0.0,1.0,11,4,3,0,2,2
5905,1,2,3,6.0,1,0.0,7.0,0.0,0.0,2.0,16.0,2005,1.0,1.0,0.0,0.0,0.0,1,-1,1,1,1,0,0,1,1,0,2,0,0,0,0,2,0,0,4.0,1.0,1.0,2.0,0.0,30.0,0.0,1.0,1,19,2,0,2,2
63149,2,1,1,1.0,1,0.0,7.0,0.0,0.0,2.0,1.0,2005,2.0,1.0,0.0,0.0,0.0,3,1,0,2,0,1,1,2,2,1,1,2,0,0,2,2,0,0,3.0,2.0,2.0,4.0,0.0,62.0,0.0,1.0,10,23,6,1,1,2
791836,1,2,1,6.0,2,2.0,7.0,0.0,0.0,1.0,4.0,2016,1.0,0.0,1.0,0.0,0.0,1,-1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,4.0,0.0,2.0,1.0,0.0,34.0,0.0,1.0,6,3,4,0,2,2
669817,4,2,1,6.0,3,0.0,7.0,0.0,1.0,0.0,1.0,2014,1.0,1.0,0.0,0.0,0.0,1,-1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,4.0,2.0,2.0,2.0,0.0,90.0,0.0,1.0,11,15,5,1,2,2
900955,1,2,1,3.0,2,0.0,99.0,0.0,0.0,2.0,1.0,2018,2.0,1.0,0.0,0.0,0.0,2,-1,0,2,0,0,0,1,1,1,1,0,0,0,0,2,0,0,4.0,2.0,2.0,1.0,-1.0,-1.0,0.0,3.0,10,13,5,1,2,2
551337,1,2,1,6.0,2,0.0,10.0,0.0,0.0,1.0,16.0,2012,1.0,1.0,0.0,0.0,0.0,1,-1,1,1,1,0,0,1,1,1,1,0,0,0,0,2,0,0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,7,27,4,0,2,2
679896,1,1,1,6.0,1,0.0,7.0,0.0,13.0,0.0,1.0,2014,1.0,1.0,0.0,0.0,0.0,1,1,0,1,0,0,1,2,0,0,0,2,0,0,0,2,0,0,3.0,2.0,2.0,1.0,0.0,60.0,0.0,1.0,2,15,5,1,2,2
604819,1,2,1,6.0,2,0.0,7.0,0.0,0.0,2.0,13.0,2013,2.0,1.0,0.0,0.0,0.0,1,1,0,2,0,0,0,1,1,0,1,0,1,0,0,2,0,0,3.0,2.0,2.0,2.0,0.0,70.0,0.0,1.0,10,12,5,1,2,2
684625,1,2,2,6.0,3,0.0,7.0,0.0,0.0,0.0,15.0,2014,2.0,1.0,0.0,0.0,0.0,1,1,0,2,0,0,1,2,1,0,1,2,0,1,2,0,0,0,4.0,2.0,2.0,2.0,0.0,70.0,0.0,1.0,6,6,4,0,2,2
616849,1,2,2,3.0,3,0.0,33.0,0.0,9.0,2.0,0.0,2013,2.0,1.0,0.0,1.0,0.0,2,1,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,4.0,2.0,2.0,1.0,0.0,50.0,0.0,1.0,5,10,4,0,2,2
392877,2,2,2,5.0,1,0.0,14.0,0.0,0.0,2.0,1.0,2010,3.0,1.0,0.0,0.0,0.0,2,1,0,3,0,0,0,2,0,0,1,2,0,0,0,0,1,2,2.0,2.0,0.0,1.0,0.0,144.0,5.0,1.0,7,29,3,0,2,2
611761,1,2,2,3.0,1,0.0,7.0,0.0,0.0,2.0,19.0,2013,2.0,1.0,1.0,0.0,0.0,2,1,0,2,0,0,0,2,0,0,0,2,0,1,0,0,0,1,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,6,4,1,0,1,2
63231,1,2,1,1.0,1,0.0,7.0,0.0,0.0,2.0,4.0,2005,2.0,1.0,1.0,0.0,0.0,2,1,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,2,9.0,2.0,0.0,1.0,0.0,80.0,0.0,1.0,10,10,0,0,2,2
750240,1,1,1,4.0,2,0.0,7.0,0.0,0.0,2.0,1.0,2015,3.0,1.0,1.0,0.0,0.0,1,1,0,3,0,0,1,1,2,0,2,0,2,0,0,3,0,1,1.0,3.0,3.0,1.0,25.0,105.0,2.0,1.0,6,15,0,0,2,2
589477,1,1,1,1.0,2,0.0,7.0,0.0,0.0,2.0,1.0,2013,2.0,1.0,0.0,0.0,0.0,3,-1,0,2,0,0,1,2,1,0,1,0,2,0,1,1,1,0,2.0,2.0,2.0,4.0,0.0,69.0,0.0,1.0,2,14,3,0,2,2
714818,1,2,1,3.0,1,0.0,7.0,0.0,0.0,2.0,1.0,2015,2.0,1.0,0.0,0.0,0.0,1,1,0,2,0,0,0,1,1,0,2,0,0,2,0,0,0,0,4.0,2.0,3.0,2.0,0.0,105.0,0.0,1.0,5,24,6,1,2,2
388385,1,2,1,6.0,1,0.0,7.0,0.0,0.0,1.0,1.0,2009,1.0,0.0,1.0,0.0,0.0,1,-1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,11,2,0,0,2,2
458620,5,2,4,6.0,3,0.0,32.0,0.0,0.0,1.0,1.0,2010,1.0,1.0,0.0,0.0,0.0,1,-1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,4.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,11,7,6,1,1,2
848705,5,2,1,6.0,3,1.0,2.0,0.0,0.0,1.0,1.0,2017,1.0,1.0,0.0,0.0,0.0,1,-1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,4.0,0.0,2.0,1.0,0.0,80.0,0.0,1.0,4,16,6,1,2,2
587407,1,1,1,1.0,1,0.0,7.0,0.0,0.0,2.0,1.0,2013,2.0,1.0,0.0,0.0,0.0,2,1,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,2,3.0,2.0,2.0,0.0,0.0,60.0,0.0,1.0,9,18,2,0,2,2
760088,1,1,1,6.0,2,1.0,7.0,0.0,13.0,0.0,13.0,2016,1.0,1.0,0.0,0.0,0.0,2,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,9,28,2,0,2,2
791155,2,2,1,3.0,1,0.0,33.0,0.0,0.0,2.0,1.0,2016,2.0,0.0,0.0,1.0,0.0,1,1,0,2,0,0,0,2,0,0,1,1,0,0,0,0,1,1,4.0,1.0,4.0,1.0,0.0,140.0,0.0,1.0,11,7,0,0,2,2
507376,1,2,1,6.0,2,0.0,7.0,0.0,0.0,1.0,1.0,2011,1.0,1.0,0.0,0.0,0.0,1,-1,1,1,1,0,0,1,1,0,0,2,0,0,0,2,0,0,3.0,2.0,2.0,1.0,0.0,70.0,0.0,1.0,5,4,2,0,2,2
875437,1,2,1,6.0,1,2.0,31.0,0.0,0.0,1.0,18.0,2018,1.0,1.0,0.0,0.0,0.0,1,0,1,1,1,0,0,2,0,1,0,1,0,0,0,2,0,0,3.0,2.0,2.0,1.0,-1.0,-1.0,6.0,1.0,5,27,6,1,2,2
547994,5,2,1,6.0,4,0.0,7.0,0.0,10.0,9.0,0.0,2012,1.0,0.0,0.0,0.0,1.0,1,-1,0,1,0,2,1,2,0,0,0,4,0,0,3,1,0,0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,11,12,0,0,1,0
224838,1,1,3,3.0,1,0.0,7.0,0.0,0.0,2.0,1.0,2007,2.0,1.0,0.0,1.0,0.0,2,1,0,2,0,0,0,1,1,0,0,1,1,0,0,2,0,0,2.0,2.0,2.0,1.0,0.0,70.0,0.0,1.0,10,27,5,1,2,2
903154,5,1,2,3.0,3,1.0,2.0,0.0,0.0,2.0,18.0,2018,2.0,0.0,0.0,1.0,0.0,1,1,0,2,0,0,1,2,0,2,0,1,0,0,0,3,0,0,3.0,2.0,2.0,1.0,-1.0,-1.0,5.0,1.0,2,23,4,0,2,2
201938,2,1,1,1.0,3,0.0,7.0,0.0,0.0,2.0,1.0,2007,2.0,1.0,0.0,0.0,0.0,2,1,0,2,0,0,0,1,1,0,1,0,1,0,0,2,0,0,3.0,3.0,2.0,1.0,0.0,50.0,0.0,1.0,6,12,1,0,2,2
309762,1,1,1,4.0,1,0.0,7.0,0.0,0.0,0.0,2.0,2008,3.0,1.0,1.0,0.0,1.0,1,-1,0,3,0,0,0,2,1,0,3,0,0,2,0,0,1,0,3.0,2.0,4.0,1.0,20.0,140.0,0.0,1.0,11,26,2,0,2,2
424222,1,2,1,6.0,1,0.0,7.0,0.0,0.0,1.0,1.0,2010,1.0,1.0,0.0,0.0,0.0,1,-1,1,1,1,0,0,1,1,1,0,1,0,2,0,0,0,0,4.0,2.0,2.0,1.0,0.0,80.0,0.0,1.0,3,10,2,0,1,1
53578,1,2,1,6.0,1,0.0,5.0,0.0,14.0,0.0,1.0,2005,1.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,4.0,1.0,1.0,1.0,0.0,30.0,0.0,1.0,8,18,3,0,2,2
445473,1,2,3,3.0,3,0.0,7.0,0.0,0.0,2.0,15.0,2010,2.0,0.0,0.0,1.0,0.0,1,1,0,2,0,0,0,2,0,0,1,1,0,0,0,1,1,0,3.0,2.0,2.0,1.0,0.0,60.0,0.0,1.0,7,7,2,0,2,2
754201,1,2,2,6.0,2,0.0,30.0,0.0,0.0,2.0,0.0,2015,2.0,1.0,1.0,0.0,0.0,1,2,0,1,0,0,1,1,1,1,0,1,0,0,2,0,0,0,4.0,1.0,1.0,0.0,0.0,80.0,0.0,1.0,1,24,5,1,2,2
61143,2,1,1,2.0,3,0.0,7.0,0.0,0.0,2.0,1.0,2005,2.0,1.0,1.0,0.0,0.0,1,1,0,2,0,2,1,1,2,0,4,1,0,0,3,1,0,1,2.0,1.0,3.0,4.0,0.0,100.0,2.0,1.0,9,30,4,0,2,2
688970,1,1,1,5.0,1,0.0,7.0,0.0,0.0,2.0,12.0,2014,3.0,1.0,0.0,0.0,1.0,1,1,0,3,0,0,0,2,1,0,0,2,1,0,0,0,0,3,1.0,3.0,3.0,1.0,15.0,110.0,0.0,1.0,6,13,4,0,2,2
355000,5,2,1,6.0,3,0.0,7.0,0.0,8.0,0.0,13.0,2009,1.0,1.0,0.0,0.0,0.0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,9.0,2.0,2.0,1.0,0.0,55.0,0.0,3.0,10,26,0,0,2,2
62237,1,2,2,6.0,2,0.0,7.0,0.0,0.0,1.0,14.0,2005,1.0,1.0,0.0,0.0,0.0,2,-1,1,1,1,0,0,1,1,1,1,0,0,0,0,2,0,0,4.0,3.0,2.0,1.0,10.0,30.0,0.0,1.0,4,13,2,0,2,2
496194,1,2,3,3.0,2,0.0,7.0,0.0,0.0,2.0,15.0,2011,2.0,1.0,0.0,1.0,0.0,1,-1,0,2,0,0,0,1,1,0,2,0,0,0,0,1,1,0,4.0,2.0,2.0,1.0,0.0,65.0,0.0,0.0,10,15,5,1,2,2
566192,1,2,1,1.0,1,0.0,33.0,0.0,0.0,2.0,1.0,2012,2.0,1.0,0.0,0.0,0.0,2,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1,17,1,0,2,2
206247,1,2,9,6.0,1,0.0,7.0,0.0,0.0,1.0,4.0,2007,1.0,0.0,1.0,0.0,0.0,3,-1,1,1,1,0,0,2,0,0,1,0,1,0,0,2,0,0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7,9,0,0,2,2
577806,1,1,1,3.0,2,0.0,7.0,0.0,0.0,0.0,1.0,2012,2.0,0.0,0.0,1.0,1.0,1,1,0,2,0,0,1,0,2,0,1,1,1,0,0,3,0,0,1.0,1.0,3.0,1.0,15.0,100.0,0.0,1.0,8,4,5,1,2,2
646709,5,2,1,3.0,3,0.0,7.0,0.0,0.0,2.0,15.0,2014,2.0,1.0,0.0,1.0,0.0,2,1,0,2,0,0,0,2,0,0,1,1,0,0,0,2,0,0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10,17,4,0,2,0
583409,1,2,2,3.0,2,0.0,7.0,0.0,0.0,2.0,15.0,2012,2.0,1.0,0.0,1.0,0.0,1,1,0,2,0,0,0,1,1,0,1,0,1,0,0,2,0,0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,10,9,1,0,2,2
787426,1,2,1,2.0,1,0.0,7.0,0.0,0.0,2.0,24.0,2016,2.0,1.0,0.0,0.0,0.0,2,1,0,2,0,0,1,1,2,0,1,2,0,1,2,0,0,0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,11,4,0,2,2
172305,3,1,1,3.0,1,0.0,7.0,0.0,0.0,2.0,1.0,2007,2.0,1.0,0.0,0.0,0.0,1,1,0,2,0,0,0,2,0,0,2,0,0,1,0,1,0,0,2.0,3.0,4.0,4.0,5.0,140.0,0.0,1.0,2,4,6,1,2,2
795902,1,2,1,3.0,2,0.0,7.0,0.0,0.0,2.0,16.0,2016,2.0,1.0,0.0,1.0,0.0,1,1,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,2,3.0,3.0,3.0,1.0,0.0,110.0,0.0,1.0,1,22,4,0,2,2
911552,1,2,1,6.0,2,1.0,31.0,0.0,0.0,1.0,21.0,2018,1.0,1.0,0.0,0.0,0.0,1,-1,1,1,1,0,0,1,1,0,0,1,1,0,0,2,0,0,3.0,2.0,1.0,3.0,0.0,30.0,0.0,1.0,2,16,4,0,2,2
673835,5,2,1,6.0,4,0.0,7.0,0.0,2.0,0.0,16.0,2014,1.0,1.0,0.0,0.0,0.0,1,1,0,1,0,1,1,2,1,0,2,1,0,0,0,2,1,0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,3,30,6,1,2,2
193721,1,2,1,7.0,2,0.0,2.0,0.0,0.0,0.0,1.0,2007,1.0,0.0,0.0,0.0,0.0,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4.0,2.0,2.0,1.0,0.0,58.0,0.0,1.0,5,24,3,0,2,2
423011,1,2,3,1.0,1,0.0,7.0,0.0,0.0,2.0,1.0,2010,2.0,1.0,0.0,0.0,0.0,1,1,0,2,0,0,1,1,2,1,1,1,0,0,1,1,0,1,4.0,2.0,2.0,2.0,0.0,60.0,0.0,0.0,1,29,4,0,2,2
509137,1,2,1,6.0,2,0.0,7.0,0.0,0.0,1.0,4.0,2011,1.0,0.0,1.0,0.0,0.0,2,-1,1,1,1,0,0,1,1,0,0,1,1,0,0,2,0,0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,3,19,5,1,2,2
211663,1,1,2,3.0,1,0.0,33.0,0.0,0.0,2.0,2.0,2007,2.0,1.0,0.0,0.0,0.0,2,1,0,2,0,0,1,1,2,0,0,2,1,0,1,2,0,0,3.0,2.0,0.0,1.0,0.0,71.0,0.0,1.0,8,19,6,1,2,2
853396,1,1,1,6.0,3,1.0,7.0,0.0,2.0,0.0,13.0,2017,1.0,0.0,0.0,1.0,0.0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,3.0,9,19,1,0,2,2
865953,1,1,1,4.0,2,2.0,7.0,0.0,0.0,2.0,2.0,2017,3.0,1.0,1.0,0.0,0.0,1,1,0,3,0,0,0,2,1,0,1,1,1,0,2,1,0,0,1.0,3.0,4.0,1.0,92.0,70.0,0.0,1.0,4,11,1,0,2,2
210900,1,2,1,6.0,2,0.0,33.0,0.0,0.0,1.0,0.0,2007,1.0,1.0,0.0,0.0,0.0,1,-1,1,1,1,0,0,1,1,0,2,0,0,0,0,0,0,2,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,7,3,1,0,2,2
805362,1,2,1,2.0,1,1.0,7.0,0.0,0.0,2.0,2.0,2016,2.0,1.0,1.0,0.0,0.0,1,1,0,2,0,0,0,2,0,0,2,0,0,0,0,1,0,1,4.0,2.0,2.0,2.0,38.0,65.0,0.0,1.0,12,7,2,0,2,2
171477,1,1,2,3.0,1,0.0,7.0,0.0,0.0,2.0,1.0,2007,2.0,1.0,0.0,1.0,0.0,3,0,0,2,0,0,0,1,1,0,1,0,1,0,0,2,0,0,3.0,0.0,2.0,1.0,0.0,60.0,0.0,1.0,2,19,0,0,2,2
236762,1,1,1,2.0,1,0.0,7.0,0.0,0.0,4.0,2.0,2007,2.0,1.0,1.0,0.0,0.0,1,1,0,2,0,0,0,1,1,0,1,1,0,0,2,0,0,0,1.0,1.0,3.0,2.0,15.0,35.0,0.0,1.0,11,3,5,1,2,2
69415,1,2,9,3.0,2,0.0,7.0,0.0,0.0,2.0,9.0,2005,2.0,1.0,0.0,1.0,0.0,2,-1,0,2,0,0,0,2,0,0,0,2,0,1,1,0,0,0,2.0,1.0,2.0,1.0,0.0,120.0,0.0,1.0,10,17,0,0,2,2
796062,1,2,1,1.0,2,0.0,33.0,0.0,0.0,2.0,0.0,2016,2.0,1.0,0.0,0.0,0.0,1,1,0,2,0,0,0,2,0,0,1,0,1,0,0,1,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,15,3,0,2,2
340550,1,1,1,5.0,2,0.0,10.0,0.0,-1.0,2.0,1.0,2009,3.0,1.0,1.0,0.0,1.0,1,1,0,3,0,0,0,2,1,0,3,0,0,0,3,0,0,0,3.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,22,3,0,2,0
356584,1,2,1,3.0,1,0.0,7.0,0.0,0.0,2.0,9.0,2009,2.0,1.0,0.0,1.0,0.0,1,1,0,2,0,0,0,2,0,0,1,0,1,0,0,1,0,1,4.0,0.0,3.0,1.0,0.0,85.0,0.0,0.0,5,29,4,0,2,2
411837,1,2,6,6.0,1,0.0,1.0,0.0,0.0,2.0,1.0,2010,2.0,1.0,0.0,1.0,0.0,1,-1,0,2,0,0,0,1,1,0,0,2,0,1,1,0,0,0,4.0,1.0,2.0,1.0,0.0,50.0,5.0,5.0,5,18,1,0,2,2
372623,1,1,1,1.0,1,0.0,10.0,0.0,0.0,2.0,1.0,2009,2.0,1.0,0.0,0.0,0.0,2,1,0,2,0,0,0,2,0,0,1,1,0,1,0,0,0,1,4.0,2.0,2.0,2.0,0.0,46.0,0.0,1.0,11,16,0,0,2,2
199686,1,2,1,1.0,2,0.0,7.0,0.0,0.0,2.0,20.0,2007,2.0,1.0,0.0,0.0,0.0,1,1,0,2,0,0,0,2,0,1,1,0,0,0,2,0,0,0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,6,23,5,1,2,2
877270,1,2,1,3.0,2,0.0,1.0,0.0,0.0,2.0,19.0,2018,2.0,1.0,1.0,0.0,0.0,2,0,0,2,0,0,0,1,1,0,2,0,0,0,1,0,0,1,9.0,2.0,2.0,1.0,-1.0,-1.0,0.0,1.0,10,25,3,0,1,2
890173,1,2,3,3.0,2,1.0,33.0,0.0,0.0,2.0,1.0,2018,2.0,1.0,0.0,0.0,0.0,2,1,0,2,0,0,1,2,1,0,2,1,0,0,0,1,2,0,3.0,2.0,2.0,1.0,-1.0,-1.0,0.0,1.0,6,17,6,1,2,2
540396,3,2,1,3.0,3,0.0,7.0,0.0,0.0,2.0,1.0,2012,2.0,1.0,0.0,0.0,0.0,2,1,0,2,0,0,1,1,2,0,1,2,0,0,0,2,0,1,4.0,0.0,2.0,1.0,0.0,50.0,0.0,1.0,4,18,2,0,2,2
