Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,adr,gps,lat,long,dep
200600040581,6,7,31,1620,1,2,3,1,3,20,BD DAVOUT CRS VINCENNES,,,,750
200600049096,6,8,6,315,5,2,3,1,6,17,R DENIS POISSON AV GRAND,,,,750
200600066384,6,11,13,845,1,1,1,1,5,71,CD 6,,,,130
200600070637,6,11,8,115,3,1,1,5,6,449,A4,,,,770
200600033862,6,6,13,2315,3,2,1,1,3,316,"29, RECLUS (RUE ELYSEE)",,,,420
200600039155,6,7,14,1855,1,2,1,1,2,454,LAON (AVENUE) DU N°343 A,,,,510
200600025905,6,5,10,2130,5,2,2,1,7,55,"1, CAILLOLS (AVENUE DES)",,,,130
200600020426,6,4,10,1507,1,2,1,1,6,1,"20 bis, REMPARTS TRUELLE",,,,470
200600052822,6,9,16,1130,1,1,1,1,7,26,,M,0.0,0.0,360
200600003271,6,1,14,845,1,2,1,1,3,657,"5, HENRI BARBUSSE (AVENU",,,,910
200600033627,6,6,22,500,5,2,1,1,7,3,MITTERRAND (K19 A O24,,,,340
200600007038,6,2,21,1945,5,1,2,1,1,327,,M,0.0,0.0,340
200600032842,6,6,18,815,1,2,1,1,6,55,"19, HAITI (BOULEVARD D')",,,,130
200600012457,6,3,26,1510,1,2,1,1,3,18,"63, MARE (RUE DE LA)",,,,410
200600071548,6,11,20,1645,1,1,1,1,1,33,,M,0.0,0.0,440
200600053265,6,9,3,1755,1,2,1,1,3,88,"53, MONT-ALBAN (AV. DU)",,,,60
200600041229,6,7,2,1800,1,2,1,1,6,48,"43, GENERAL DE GAULLE (A",,,,920
200600061184,6,10,17,1855,1,2,1,1,4,19,"20, LE GORGEU (N°ENTRE T",,,,290
200600060489,6,10,28,1227,1,2,1,1,2,88,"0, TUNNEL DU PAILLON",,,,60
200600029084,6,5,11,1915,1,2,2,1,3,73,"38, ROOSVELT (AVENUE FRA",,,,920
200600029430,6,5,30,855,1,2,3,1,3,68,LIEUTENANT SOUFFLAY (R D,,,,940
200600077992,6,12,19,2030,5,2,1,1,6,20,BPI MONTREUIL VINCENNES,,,,750
200600016306,6,3,18,2330,3,1,1,1,7,263,,M,4759200.0,745400.0,680
200600061001,6,10,20,1030,1,2,1,2,6,54,BOUZE (ANCIENNE ROUTE DE,,,,210
200600072845,6,11,17,1945,5,2,1,3,3,7,Route départementale 386,M,0.0,0.0,690
200600053760,6,9,7,750,1,2,1,1,1,200,MOISY   AVENUE DU RECTEU,,,,170
200600077915,6,12,16,1810,5,2,2,2,6,15,R CAMBRONNE R LECOURBE,,,,750
200600039626,6,7,7,2245,4,2,6,1,3,102,"72, ALSACE LORRAINE (BOU",,,,640
200600001155,6,1,6,745,2,2,1,1,6,238,"9, JANVIER (AVENUE JEAN)",,,,350
200600003522,6,1,25,31,5,2,1,2,6,78,"144, GALLIENI (BD) (126",,,,920
200600040747,6,7,28,1850,1,2,9,1,3,297,EIFFEL (RUE GUSTAVE),,,,780
200600036803,6,6,2,1640,1,2,6,1,3,17,ROGER SALENGRO (AV),,,,940
200600017263,6,4,27,945,1,1,1,8,1,7,,M,,,290
200600011984,6,3,14,2010,3,1,1,1,6,151,EXPRESS RN 12 (VOIE),,,,290
200600064108,6,10,23,940,1,2,3,1,3,65,"147, LAVAUR RD 112 (AVEN",,,,810
200600079000,6,12,25,30,5,2,2,1,7,223,"117/119, SAINT MICHEL (B",,,,910
200600057207,6,9,7,1142,1,2,1,1,6,5,"64, JULES PRINCET [CD115",,,,930
200600021229,6,4,3,1940,1,2,2,1,3,16,RTE DES MOULINS RTE DE S,,,,750
200600035978,6,6,7,815,1,2,1,1,3,646,"Neant, Route des Docks",,,,780
200600027773,6,5,2,1550,1,2,1,1,3,19,35 R MANIN,,,,750
